name,country,date,temperature_2m_max,temperature_2m_min,precipitation_sum,relative_humidity_2m_mean,et0_fao_evapotranspiration
Shakardara,Afghanistan,2019-12-30,7.0,-2.1,0.3,45,1.56
Shakardara,Afghanistan,2019-12-31,3.5,-2.1,7.1,61,1.16
Shakardara,Afghanistan,2020-01-01,-0.3,-3.3,24.0,82,0.48
Shakardara,Afghanistan,2020-01-02,-0.4,-3.8,21.9,87,0.56
Shakardara,Afghanistan,2020-01-03,-0.1,-6.2,18.2,65,0.75
Shakardara,Afghanistan,2020-01-04,0.3,-8.8,0.0,39,1.43
Shakardara,Afghanistan,2020-01-05,-0.4,-6.8,14.2,68,0.63
Shakardara,Afghanistan,2020-01-06,-0.5,-5.0,15.9,86,0.57
Shakardara,Afghanistan,2020-01-07,-2.2,-5.8,13.7,60,0.79
Shakardara,Afghanistan,2020-01-08,-2.1,-5.9,0.0,28,1.31
Shakardara,Afghanistan,2020-01-09,-0.7,-12.7,0.0,25,1.6
Shakardara,Afghanistan,2020-01-10,-0.9,-13.0,0.0,29,1.55
Shakardara,Afghanistan,2020-01-11,1.8,-6.2,5.3,49,1.01
Shakardara,Afghanistan,2020-01-12,-0.5,-3.0,27.1,82,0.47
Shakardara,Afghanistan,2020-01-13,-0.7,-3.4,3.3,84,0.69
Shakardara,Afghanistan,2020-01-14,-2.1,-9.8,0.0,64,1.11
Shakardara,Afghanistan,2020-01-15,-1.6,-10.6,0.0,44,1.33
Shakardara,Afghanistan,2020-01-16,-1.3,-7.6,0.0,32,1.51
Shakardara,Afghanistan,2020-01-17,-0.8,-11.7,0.0,33,1.49
Shakardara,Afghanistan,2020-01-18,-1.3,-11.7,0.0,36,1.5
Shakardara,Afghanistan,2020-01-19,-1.2,-11.6,0.0,41,1.16
Shakardara,Afghanistan,2020-01-20,-1.5,-8.2,4.3,68,0.85
Shakardara,Afghanistan,2020-01-21,-1.7,-5.8,4.9,70,0.89
Shakardara,Afghanistan,2020-01-22,-1.5,-6.7,4.3,59,0.94
Shakardara,Afghanistan,2020-01-23,1.7,-9.8,0.0,43,1.63
Shakardara,Afghanistan,2020-01-24,2.0,-6.6,2.1,59,0.95
Shakardara,Afghanistan,2020-01-25,1.8,-6.3,0.7,51,1.18
Shakardara,Afghanistan,2020-01-26,2.0,-9.5,0.0,37,1.77
Shakardara,Afghanistan,2020-01-27,0.9,-8.8,0.0,48,1.55
Shakardara,Afghanistan,2020-01-28,-0.3,-11.8,0.0,42,1.6
Shakardara,Afghanistan,2020-01-29,-1.0,-11.1,0.2,48,1.41
Shakardara,Afghanistan,2020-01-30,0.4,-7.4,0.0,63,1.41
Shakardara,Afghanistan,2020-01-31,0.5,-8.2,0.0,62,1.14
Shakardara,Afghanistan,2020-02-01,1.0,-9.4,0.0,43,1.76
Shakardara,Afghanistan,2020-02-02,1.5,-9.8,0.0,44,1.83
Shakardara,Afghanistan,2020-02-03,-1.0,-6.1,8.0,75,0.79
Shakardara,Afghanistan,2020-02-04,-1.1,-8.3,8.8,76,1.15
Shakardara,Afghanistan,2020-02-05,-0.3,-6.5,0.0,50,1.43
Shakardara,Afghanistan,2020-02-06,1.7,-5.2,0.0,34,1.58
Shakardara,Afghanistan,2020-02-07,2.0,-5.7,0.0,24,2.02
Shakardara,Afghanistan,2020-02-08,4.5,-8.3,0.0,30,2.29
Shakardara,Afghanistan,2020-02-09,5.9,-6.9,0.0,37,2.22
Shakardara,Afghanistan,2020-02-10,6.1,-4.9,5.0,58,1.75
Shakardara,Afghanistan,2020-02-11,2.5,-1.1,16.8,85,0.68
Shakardara,Afghanistan,2020-02-12,3.2,1.3,35.0,83,0.64
Shakardara,Afghanistan,2020-02-13,3.4,0.7,11.7,64,1.46
Shakardara,Afghanistan,2020-02-14,4.8,-2.1,0.0,32,2.34
Shakardara,Afghanistan,2020-02-15,7.0,-4.3,0.0,32,2.37
Shakardara,Afghanistan,2020-02-16,4.6,-6.8,0.0,31,2.36
Shakardara,Afghanistan,2020-02-17,6.2,-0.9,0.0,32,2.47
Shakardara,Afghanistan,2020-02-18,7.8,0.8,0.0,41,2.38
Shakardara,Afghanistan,2020-02-19,3.4,-2.3,1.3,63,2.03
Shakardara,Afghanistan,2020-02-20,5.6,-1.8,0.2,48,2.11
Shakardara,Afghanistan,2020-02-21,6.9,-1.8,0.0,53,2.38
Shakardara,Afghanistan,2020-02-22,5.9,-2.7,0.0,61,2.32
Shakardara,Afghanistan,2020-02-23,6.9,-2.6,0.0,53,2.55
Shakardara,Afghanistan,2020-02-24,7.4,-1.8,0.0,52,2.5
Shakardara,Afghanistan,2020-02-25,7.2,-1.8,0.0,55,2.41
Shakardara,Afghanistan,2020-02-26,10.1,-0.7,0.0,55,2.46
Shakardara,Afghanistan,2020-02-27,8.9,2.0,18.8,75,2.02
Shakardara,Afghanistan,2020-02-28,4.4,-2.6,7.4,83,1.4
Shakardara,Afghanistan,2020-02-29,5.6,-0.9,0.0,75,2.01
Shakardara,Afghanistan,2020-03-01,8.7,-0.2,0.0,64,2.42
Shakardara,Afghanistan,2020-03-02,9.6,-2.0,0.0,50,2.86
Shakardara,Afghanistan,2020-03-03,9.5,-2.0,0.3,61,2.64
Shakardara,Afghanistan,2020-03-04,3.7,0.5,15.1,84,0.67
Shakardara,Afghanistan,2020-03-05,3.7,0.5,1.2,83,0.95
Shakardara,Afghanistan,2020-03-06,7.3,-2.1,0.0,56,2.48
Shakardara,Afghanistan,2020-03-07,4.4,-4.2,11.7,64,2.02
Shakardara,Afghanistan,2020-03-08,3.1,-5.4,4.1,56,2.23
Shakardara,Afghanistan,2020-03-09,5.0,-1.8,3.2,69,2.05
Shakardara,Afghanistan,2020-03-10,2.7,-0.7,23.0,90,1.01
Shakardara,Afghanistan,2020-03-11,6.1,0.0,4.6,67,1.33
Shakardara,Afghanistan,2020-03-12,6.1,-2.7,1.3,68,1.74
Shakardara,Afghanistan,2020-03-13,8.2,-3.2,0.0,45,3.09
Shakardara,Afghanistan,2020-03-14,10.0,-5.9,0.0,38,3.31
Shakardara,Afghanistan,2020-03-15,9.2,-4.9,0.0,41,3.25
Shakardara,Afghanistan,2020-03-16,9.9,-1.7,0.0,49,2.84
Shakardara,Afghanistan,2020-03-17,11.6,-2.2,0.0,57,3.12
Shakardara,Afghanistan,2020-03-18,12.9,0.3,0.0,54,3.44
Shakardara,Afghanistan,2020-03-19,13.0,2.0,0.1,53,3.55
Shakardara,Afghanistan,2020-03-20,9.8,4.0,13.9,78,1.57
Shakardara,Afghanistan,2020-03-21,9.9,1.8,6.0,68,2.31
Shakardara,Afghanistan,2020-03-22,12.7,2.5,1.8,50,3.38
Shakardara,Afghanistan,2020-03-23,8.3,4.1,27.1,83,0.9
Shakardara,Afghanistan,2020-03-24,7.4,3.2,14.0,86,1.39
Shakardara,Afghanistan,2020-03-25,8.0,2.4,17.2,84,2.02
Shakardara,Afghanistan,2020-03-26,9.1,3.0,4.1,75,2.29
Shakardara,Afghanistan,2020-03-27,10.1,3.8,0.3,66,2.31
Shakardara,Afghanistan,2020-03-28,10.8,1.8,6.7,60,2.99
Shakardara,Afghanistan,2020-03-29,11.0,3.0,8.4,64,2.85
Shakardara,Afghanistan,2020-03-30,7.1,3.5,26.3,84,1.07
Shakardara,Afghanistan,2020-03-31,4.0,-0.6,22.3,86,0.7
Shakardara,Afghanistan,2020-04-01,7.8,1.0,4.8,66,1.89
Shakardara,Afghanistan,2020-04-02,12.6,0.5,0.0,38,3.89
Shakardara,Afghanistan,2020-04-03,14.2,1.0,0.0,44,4.05
Shakardara,Afghanistan,2020-04-04,14.3,2.6,0.0,49,4.02
Shakardara,Afghanistan,2020-04-05,12.7,3.6,0.7,64,2.57
Shakardara,Afghanistan,2020-04-06,11.3,3.6,15.4,79,2.66
Shakardara,Afghanistan,2020-04-07,13.4,3.2,0.4,60,3.8
Shakardara,Afghanistan,2020-04-08,13.7,3.1,1.1,57,3.71
Shakardara,Afghanistan,2020-04-09,13.6,2.8,2.5,59,2.93
Shakardara,Afghanistan,2020-04-10,14.6,2.5,0.0,55,3.98
Shakardara,Afghanistan,2020-04-11,16.8,6.1,0.8,62,3.42
Shakardara,Afghanistan,2020-04-12,18.2,7.0,5.5,68,3.82
Shakardara,Afghanistan,2020-04-13,16.2,7.8,10.3,78,2.71
Shakardara,Afghanistan,2020-04-14,11.6,6.6,30.6,92,1.17
Shakardara,Afghanistan,2020-04-15,14.8,3.9,12.0,61,3.33
Shakardara,Afghanistan,2020-04-16,15.3,4.5,4.4,62,2.91
Shakardara,Afghanistan,2020-04-17,7.5,3.3,18.3,90,0.98
Shakardara,Afghanistan,2020-04-18,15.0,2.6,4.7,70,3.7
Shakardara,Afghanistan,2020-04-19,15.8,5.1,0.3,58,3.96
Shakardara,Afghanistan,2020-04-20,14.3,3.8,3.4,70,3.38
Shakardara,Afghanistan,2020-04-21,16.9,4.1,2.9,54,4.25
Shakardara,Afghanistan,2020-04-22,19.2,5.7,0.0,45,4.53
Shakardara,Afghanistan,2020-04-23,18.9,6.3,0.0,48,4.83
Shakardara,Afghanistan,2020-04-24,19.1,7.8,0.3,58,4.25
Shakardara,Afghanistan,2020-04-25,20.0,7.6,0.0,52,4.73
Shakardara,Afghanistan,2020-04-26,21.8,7.6,0.0,44,5.04
Shakardara,Afghanistan,2020-04-27,20.7,8.5,5.8,58,4.82
Shakardara,Afghanistan,2020-04-28,18.0,8.0,10.7,72,3.81
Shakardara,Afghanistan,2020-04-29,20.3,8.8,0.6,63,4.14
Shakardara,Afghanistan,2020-04-30,21.0,9.0,0.4,56,4.45
Shakardara,Afghanistan,2020-05-01,17.3,8.0,4.9,70,2.43
Shakardara,Afghanistan,2020-05-02,18.5,7.0,10.0,68,3.6
Shakardara,Afghanistan,2020-05-03,18.6,7.6,0.5,60,4.37
Shakardara,Afghanistan,2020-05-04,17.9,6.6,7.0,63,3.88
Shakardara,Afghanistan,2020-05-05,19.4,6.5,0.4,53,4.75
Shakardara,Afghanistan,2020-05-06,20.8,6.8,0.0,48,4.86
Shakardara,Afghanistan,2020-05-07,21.3,7.0,0.4,55,4.8
Shakardara,Afghanistan,2020-05-08,20.1,9.6,5.1,62,4.29
Shakardara,Afghanistan,2020-05-09,19.9,10.3,2.3,61,4.26
Shakardara,Afghanistan,2020-05-10,22.3,9.1,0.1,50,5.29
Shakardara,Afghanistan,2020-05-11,19.5,9.1,5.2,61,3.9
Shakardara,Afghanistan,2020-05-12,20.8,9.9,20.4,73,4.09
Shakardara,Afghanistan,2020-05-13,17.3,10.1,24.8,84,3.34
Shakardara,Afghanistan,2020-05-14,15.3,7.6,6.3,82,2.76
Shakardara,Afghanistan,2020-05-15,17.4,8.1,16.8,73,3.9
Shakardara,Afghanistan,2020-05-16,16.8,6.7,7.5,66,4.05
Shakardara,Afghanistan,2020-05-17,16.2,6.4,7.5,63,3.6
Shakardara,Afghanistan,2020-05-18,19.2,6.0,1.4,57,4.6
Shakardara,Afghanistan,2020-05-19,19.1,5.8,0.0,46,5.1
Shakardara,Afghanistan,2020-05-20,21.3,8.3,0.0,47,5.29
Shakardara,Afghanistan,2020-05-21,23.1,10.5,0.0,51,4.84
Shakardara,Afghanistan,2020-05-22,24.4,11.5,0.0,46,5.57
Shakardara,Afghanistan,2020-05-23,23.6,12.0,0.0,46,5.2
Shakardara,Afghanistan,2020-05-24,24.3,11.4,0.1,46,5.48
Shakardara,Afghanistan,2020-05-25,26.3,11.8,0.0,39,6.16
Shakardara,Afghanistan,2020-05-26,25.8,13.1,0.0,39,6.1
Shakardara,Afghanistan,2020-05-27,25.6,12.5,0.1,40,5.96
Shakardara,Afghanistan,2020-05-28,24.4,12.2,0.0,45,5.39
Shakardara,Afghanistan,2020-05-29,24.0,11.9,0.2,49,5.14
Shakardara,Afghanistan,2020-05-30,25.3,11.0,0.0,49,5.69
Shakardara,Afghanistan,2020-05-31,24.9,10.0,0.0,40,5.8
Shakardara,Afghanistan,2020-06-01,24.0,10.2,0.0,36,5.89
Shakardara,Afghanistan,2020-06-02,23.9,10.5,1.0,41,5.79
Shakardara,Afghanistan,2020-06-03,24.4,10.7,0.1,48,5.51
Shakardara,Afghanistan,2020-06-04,25.7,10.8,0.0,42,5.8
Shakardara,Afghanistan,2020-06-05,27.3,14.1,0.0,31,6.67
Shakardara,Afghanistan,2020-06-06,27.6,12.6,0.0,30,6.98
Shakardara,Afghanistan,2020-06-07,27.3,13.4,0.0,29,6.55
Shakardara,Afghanistan,2020-06-08,26.5,13.1,0.2,35,5.79
Shakardara,Afghanistan,2020-06-09,26.1,12.5,0.0,41,5.35
Shakardara,Afghanistan,2020-06-10,25.3,11.5,0.0,36,6.29
Shakardara,Afghanistan,2020-06-11,25.0,11.5,0.0,32,6.19
Shakardara,Afghanistan,2020-06-12,24.5,12.8,0.6,47,5.43
Shakardara,Afghanistan,2020-06-13,22.1,12.4,5.0,55,4.61
Shakardara,Afghanistan,2020-06-14,24.9,13.8,0.0,35,6.0
Shakardara,Afghanistan,2020-06-15,27.8,13.4,0.0,28,6.69
Shakardara,Afghanistan,2020-06-16,28.6,14.0,0.0,25,7.14
Shakardara,Afghanistan,2020-06-17,28.1,14.3,0.0,25,7.07
Shakardara,Afghanistan,2020-06-18,26.1,14.0,0.0,31,6.2
Shakardara,Afghanistan,2020-06-19,27.5,14.0,0.0,31,6.18
Shakardara,Afghanistan,2020-06-20,27.1,14.6,0.0,33,6.07
Shakardara,Afghanistan,2020-06-21,28.7,16.3,0.0,29,6.36
Shakardara,Afghanistan,2020-06-22,30.0,16.5,0.0,31,6.38
Shakardara,Afghanistan,2020-06-23,28.6,17.4,0.2,49,5.22
Shakardara,Afghanistan,2020-06-24,26.8,15.5,0.0,49,5.1
Shakardara,Afghanistan,2020-06-25,28.3,15.1,0.0,36,6.23
Shakardara,Afghanistan,2020-06-26,29.2,14.7,0.0,28,7.07
Shakardara,Afghanistan,2020-06-27,29.5,14.3,0.0,29,7.01
Shakardara,Afghanistan,2020-06-28,28.3,12.7,0.0,22,7.0
Shakardara,Afghanistan,2020-06-29,27.0,16.0,0.0,37,6.16
Shakardara,Afghanistan,2020-06-30,24.1,14.8,30.1,70,3.88
Shakardara,Afghanistan,2020-07-01,25.1,14.8,2.9,61,4.55
Shakardara,Afghanistan,2020-07-02,29.3,13.7,0.0,37,6.58
Shakardara,Afghanistan,2020-07-03,30.3,13.3,0.0,32,6.57
Shakardara,Afghanistan,2020-07-04,28.2,12.8,0.0,29,6.7
Shakardara,Afghanistan,2020-07-05,26.3,12.3,0.0,28,6.39
Shakardara,Afghanistan,2020-07-06,26.7,12.6,0.0,31,6.17
Shakardara,Afghanistan,2020-07-07,27.3,15.2,0.7,38,5.12
Shakardara,Afghanistan,2020-07-08,27.7,15.8,0.3,47,5.52
Shakardara,Afghanistan,2020-07-09,27.1,16.1,0.0,42,5.17
Shakardara,Afghanistan,2020-07-10,29.7,16.2,0.0,28,6.99
Shakardara,Afghanistan,2020-07-11,28.3,15.2,0.0,32,6.48
Shakardara,Afghanistan,2020-07-12,26.3,15.2,0.0,42,5.16
Shakardara,Afghanistan,2020-07-13,24.8,14.0,4.7,64,4.28
Shakardara,Afghanistan,2020-07-14,27.0,14.5,3.5,55,4.83
Shakardara,Afghanistan,2020-07-15,27.1,15.7,2.9,51,4.56
Shakardara,Afghanistan,2020-07-16,28.0,15.5,1.0,48,5.32
Shakardara,Afghanistan,2020-07-17,26.8,15.8,0.0,53,4.8
Shakardara,Afghanistan,2020-07-18,26.8,16.0,0.3,51,4.63
Shakardara,Afghanistan,2020-07-19,31.0,16.9,0.0,32,6.62
Shakardara,Afghanistan,2020-07-20,30.5,15.1,0.0,27,6.49
Shakardara,Afghanistan,2020-07-21,27.0,13.9,0.0,32,6.28
Shakardara,Afghanistan,2020-07-22,28.3,13.6,0.0,32,6.33
Shakardara,Afghanistan,2020-07-23,30.1,15.4,0.0,27,6.34
Shakardara,Afghanistan,2020-07-24,29.8,16.2,0.0,33,6.21
Shakardara,Afghanistan,2020-07-25,29.7,17.2,0.0,39,5.98
Shakardara,Afghanistan,2020-07-26,30.3,17.7,0.0,46,5.53
Shakardara,Afghanistan,2020-07-27,30.2,16.4,0.0,37,6.1
Shakardara,Afghanistan,2020-07-28,30.9,16.6,0.0,29,6.75
Shakardara,Afghanistan,2020-07-29,31.2,16.0,0.0,27,6.75
Shakardara,Afghanistan,2020-07-30,30.6,15.8,0.0,32,6.13
Shakardara,Afghanistan,2020-07-31,29.0,17.4,0.0,39,5.79
Shakardara,Afghanistan,2020-08-01,28.9,17.9,0.0,49,5.34
Shakardara,Afghanistan,2020-08-02,29.1,16.8,0.1,52,4.99
Shakardara,Afghanistan,2020-08-03,30.3,16.9,0.0,35,5.75
Shakardara,Afghanistan,2020-08-04,29.0,15.4,0.0,28,6.14
Shakardara,Afghanistan,2020-08-05,28.9,15.1,0.0,28,6.41
Shakardara,Afghanistan,2020-08-06,30.3,16.3,0.0,38,5.71
Shakardara,Afghanistan,2020-08-07,30.9,17.2,0.0,37,5.6
Shakardara,Afghanistan,2020-08-08,30.6,19.1,0.0,43,5.15
Shakardara,Afghanistan,2020-08-09,30.6,19.3,0.0,41,5.43
Shakardara,Afghanistan,2020-08-10,29.6,17.5,0.0,40,5.72
Shakardara,Afghanistan,2020-08-11,29.9,16.9,0.0,35,6.22
Shakardara,Afghanistan,2020-08-12,30.6,17.1,0.0,28,6.41
Shakardara,Afghanistan,2020-08-13,31.6,15.7,0.0,24,6.57
Shakardara,Afghanistan,2020-08-14,30.4,14.7,0.0,22,6.48
Shakardara,Afghanistan,2020-08-15,31.6,16.3,0.0,30,6.17
Shakardara,Afghanistan,2020-08-16,31.8,18.3,0.0,31,6.06
Shakardara,Afghanistan,2020-08-17,32.6,19.3,0.0,24,6.19
Shakardara,Afghanistan,2020-08-18,30.8,19.7,0.0,33,5.65
Shakardara,Afghanistan,2020-08-19,30.4,16.5,0.0,30,5.89
Shakardara,Afghanistan,2020-08-20,28.8,15.0,0.0,53,5.49
Shakardara,Afghanistan,2020-08-21,27.3,14.6,0.0,60,5.17
Shakardara,Afghanistan,2020-08-22,28.2,15.2,0.1,60,4.75
Shakardara,Afghanistan,2020-08-23,30.0,18.5,0.0,53,5.08
Shakardara,Afghanistan,2020-08-24,31.1,18.0,0.0,50,5.39
Shakardara,Afghanistan,2020-08-25,30.0,18.4,0.2,60,5.17
Shakardara,Afghanistan,2020-08-26,25.5,15.0,24.3,80,3.5
Shakardara,Afghanistan,2020-08-27,24.7,15.2,1.3,77,4.03
Shakardara,Afghanistan,2020-08-28,23.7,15.7,0.0,79,4.09
Shakardara,Afghanistan,2020-08-29,24.1,14.6,1.7,71,3.94
Shakardara,Afghanistan,2020-08-30,24.6,14.7,1.3,57,4.39
Shakardara,Afghanistan,2020-08-31,22.9,14.4,5.7,67,3.6
Shakardara,Afghanistan,2020-09-01,24.4,13.4,0.0,65,4.47
Shakardara,Afghanistan,2020-09-02,24.6,13.3,0.2,66,4.45
Shakardara,Afghanistan,2020-09-03,24.0,12.8,0.0,54,4.19
Shakardara,Afghanistan,2020-09-04,25.3,12.1,0.0,49,4.66
Shakardara,Afghanistan,2020-09-05,25.9,14.1,0.0,48,4.61
Shakardara,Afghanistan,2020-09-06,25.3,12.4,0.0,46,4.51
Shakardara,Afghanistan,2020-09-07,26.1,12.3,0.0,36,4.87
Shakardara,Afghanistan,2020-09-08,26.2,13.0,0.0,41,4.63
Shakardara,Afghanistan,2020-09-09,25.5,12.8,0.0,40,4.69
Shakardara,Afghanistan,2020-09-10,26.2,12.1,0.0,40,4.46
Shakardara,Afghanistan,2020-09-11,25.4,11.3,0.0,29,5.24
Shakardara,Afghanistan,2020-09-12,26.1,12.1,0.0,35,4.62
Shakardara,Afghanistan,2020-09-13,25.9,13.2,0.0,38,4.44
Shakardara,Afghanistan,2020-09-14,25.0,12.5,0.0,40,4.49
Shakardara,Afghanistan,2020-09-15,24.3,12.6,0.0,40,4.15
Shakardara,Afghanistan,2020-09-16,24.5,12.5,0.0,44,4.62
Shakardara,Afghanistan,2020-09-17,24.8,11.1,0.0,45,4.29
Shakardara,Afghanistan,2020-09-18,23.8,9.7,0.0,32,4.73
Shakardara,Afghanistan,2020-09-19,24.6,8.4,0.0,24,4.72
Shakardara,Afghanistan,2020-09-20,25.9,8.5,0.0,21,4.88
Shakardara,Afghanistan,2020-09-21,26.5,9.9,0.0,20,4.96
Shakardara,Afghanistan,2020-09-22,24.3,9.2,0.0,23,4.79
Shakardara,Afghanistan,2020-09-23,23.2,8.6,0.0,27,4.54
Shakardara,Afghanistan,2020-09-24,24.3,9.0,0.0,24,4.66
Shakardara,Afghanistan,2020-09-25,24.6,9.7,0.0,29,4.35
Shakardara,Afghanistan,2020-09-26,21.9,10.8,1.0,51,3.88
Shakardara,Afghanistan,2020-09-27,19.7,9.6,5.8,62,3.21
Shakardara,Afghanistan,2020-09-28,19.1,9.4,16.1,64,3.16
Shakardara,Afghanistan,2020-09-29,17.6,8.2,8.4,67,2.94
Shakardara,Afghanistan,2020-09-30,17.5,8.5,0.9,57,3.19
Shakardara,Afghanistan,2020-10-01,19.4,7.3,0.0,46,3.62
Shakardara,Afghanistan,2020-10-02,19.8,7.7,0.0,39,3.87
Shakardara,Afghanistan,2020-10-03,20.3,7.3,0.0,37,3.93
Shakardara,Afghanistan,2020-10-04,20.5,6.9,0.0,36,3.81
Shakardara,Afghanistan,2020-10-05,20.6,7.2,0.0,33,3.85
Shakardara,Afghanistan,2020-10-06,21.5,7.8,0.0,38,3.8
Shakardara,Afghanistan,2020-10-07,20.7,7.6,0.0,36,3.86
Shakardara,Afghanistan,2020-10-08,20.7,8.3,0.0,33,3.7
Shakardara,Afghanistan,2020-10-09,20.1,7.9,0.2,42,3.66
Shakardara,Afghanistan,2020-10-10,18.7,8.1,0.8,52,3.03
Shakardara,Afghanistan,2020-10-11,17.8,8.0,1.3,51,2.8
Shakardara,Afghanistan,2020-10-12,18.2,7.3,0.1,41,3.39
Shakardara,Afghanistan,2020-10-13,16.3,6.2,0.0,50,2.96
Shakardara,Afghanistan,2020-10-14,17.6,5.4,0.0,44,3.25
Shakardara,Afghanistan,2020-10-15,18.4,5.8,0.0,33,3.52
Shakardara,Afghanistan,2020-10-16,18.9,6.5,0.0,33,3.4
Shakardara,Afghanistan,2020-10-17,18.6,5.7,0.0,33,3.57
Shakardara,Afghanistan,2020-10-18,17.5,5.0,0.0,39,3.2
Shakardara,Afghanistan,2020-10-19,19.0,5.0,0.0,32,3.28
Shakardara,Afghanistan,2020-10-20,19.3,5.8,0.0,32,3.37
Shakardara,Afghanistan,2020-10-21,18.5,4.1,0.0,36,3.24
Shakardara,Afghanistan,2020-10-22,17.8,4.3,0.0,29,3.27
Shakardara,Afghanistan,2020-10-23,16.2,3.7,0.1,38,3.16
Shakardara,Afghanistan,2020-10-24,14.3,4.5,5.8,62,2.43
Shakardara,Afghanistan,2020-10-25,13.2,2.1,0.0,48,2.55
Shakardara,Afghanistan,2020-10-26,14.9,1.8,0.0,36,2.8
Shakardara,Afghanistan,2020-10-27,17.5,3.0,0.0,35,3.06
Shakardara,Afghanistan,2020-10-28,16.1,4.1,0.0,40,2.73
Shakardara,Afghanistan,2020-10-29,14.9,2.7,0.0,32,2.78
Shakardara,Afghanistan,2020-10-30,14.2,0.8,0.0,29,2.86
Shakardara,Afghanistan,2020-10-31,14.3,1.0,0.0,27,2.86
Shakardara,Afghanistan,2020-11-01,15.2,0.9,0.0,29,2.84
Shakardara,Afghanistan,2020-11-02,15.9,1.1,0.0,28,2.89
Shakardara,Afghanistan,2020-11-03,16.0,4.5,0.0,34,2.76
Shakardara,Afghanistan,2020-11-04,15.8,3.5,0.0,36,2.72
Shakardara,Afghanistan,2020-11-05,14.6,1.9,0.0,27,2.66
Shakardara,Afghanistan,2020-11-06,13.9,1.8,0.0,37,2.54
Shakardara,Afghanistan,2020-11-07,15.9,1.7,0.0,39,2.7
Shakardara,Afghanistan,2020-11-08,16.6,3.4,0.0,37,2.71
Shakardara,Afghanistan,2020-11-09,15.9,3.1,0.0,38,2.64
Shakardara,Afghanistan,2020-11-10,13.5,3.1,0.0,41,2.54
Shakardara,Afghanistan,2020-11-11,13.2,3.5,0.0,50,2.03
Shakardara,Afghanistan,2020-11-12,13.1,3.7,0.0,47,2.2
Shakardara,Afghanistan,2020-11-13,11.4,3.9,8.2,61,1.22
Shakardara,Afghanistan,2020-11-14,4.1,1.5,24.3,94,0.41
Shakardara,Afghanistan,2020-11-15,4.3,0.1,6.0,68,1.3
Shakardara,Afghanistan,2020-11-16,5.3,-7.6,0.0,38,1.92
Shakardara,Afghanistan,2020-11-17,5.5,-8.4,0.0,44,1.82
Shakardara,Afghanistan,2020-11-18,5.9,-7.8,0.0,40,1.68
Shakardara,Afghanistan,2020-11-19,5.8,-4.6,0.3,49,1.61
Shakardara,Afghanistan,2020-11-20,4.5,-5.5,0.0,36,1.66
Shakardara,Afghanistan,2020-11-21,7.4,-4.7,0.0,39,1.78
Shakardara,Afghanistan,2020-11-22,5.1,-0.7,5.3,75,0.85
Shakardara,Afghanistan,2020-11-23,1.1,-1.6,7.6,96,0.5
Shakardara,Afghanistan,2020-11-24,0.9,-1.5,7.1,90,0.5
Shakardara,Afghanistan,2020-11-25,1.2,-1.8,5.0,83,0.71
Shakardara,Afghanistan,2020-11-26,4.4,-6.8,0.0,40,1.68
Shakardara,Afghanistan,2020-11-27,6.5,-5.6,0.0,38,1.93
Shakardara,Afghanistan,2020-11-28,8.6,-2.2,0.0,35,1.81
Shakardara,Afghanistan,2020-11-29,9.7,0.3,0.0,46,1.74
Shakardara,Afghanistan,2020-11-30,9.7,0.1,0.0,58,1.42
Shakardara,Afghanistan,2020-12-01,11.1,0.7,0.0,51,1.81
Shakardara,Afghanistan,2020-12-02,11.4,1.1,0.0,52,1.83
Shakardara,Afghanistan,2020-12-03,10.9,0.9,0.1,53,1.71
Shakardara,Afghanistan,2020-12-04,9.6,-0.5,1.6,57,1.64
Shakardara,Afghanistan,2020-12-05,8.4,-1.3,0.0,47,1.68
Shakardara,Afghanistan,2020-12-06,8.0,0.0,0.9,50,1.36
Shakardara,Afghanistan,2020-12-07,3.5,1.7,14.7,94,0.37
Shakardara,Afghanistan,2020-12-08,3.7,1.1,10.9,94,0.52
Shakardara,Afghanistan,2020-12-09,3.1,-7.4,1.6,77,0.93
Shakardara,Afghanistan,2020-12-10,4.5,-7.5,0.0,55,1.44
Shakardara,Afghanistan,2020-12-11,4.3,-7.1,1.4,62,0.91
Shakardara,Afghanistan,2020-12-12,2.3,-4.7,0.0,55,1.35
Shakardara,Afghanistan,2020-12-13,1.6,-6.1,0.1,51,1.28
Shakardara,Afghanistan,2020-12-14,-0.5,-6.3,5.6,74,0.71
Shakardara,Afghanistan,2020-12-15,-0.7,-10.6,1.7,50,1.08
Shakardara,Afghanistan,2020-12-16,-0.3,-8.4,0.0,26,1.37
Shakardara,Afghanistan,2020-12-17,3.3,-9.2,0.0,40,1.43
Shakardara,Afghanistan,2020-12-18,3.5,-6.6,0.0,50,1.41
Shakardara,Afghanistan,2020-12-19,5.9,-5.5,0.0,50,1.52
Shakardara,Afghanistan,2020-12-20,5.8,-0.8,0.7,58,1.04
Shakardara,Afghanistan,2020-12-21,5.0,-2.8,2.5,65,1.23
Shakardara,Afghanistan,2020-12-22,5.1,-3.9,0.0,44,1.5
Shakardara,Afghanistan,2020-12-23,4.4,-4.1,0.0,39,1.54
Shakardara,Afghanistan,2020-12-24,4.7,-4.8,0.0,35,1.56
Shakardara,Afghanistan,2020-12-25,6.2,-1.4,3.7,55,1.14
Shakardara,Afghanistan,2020-12-26,2.0,-4.7,12.0,82,0.47
