name,country,region,lat,lon,climate_zone,period_start,period_end,NDVI,EVI,SAVI,NDMI,pixel_count
NadAli,Afghanistan,Helmand,31.55,64.25,arid_irrigated,2020-12-05,2020-12-21,0.17648607842868833,0.10738447976907001,0.11063641714448966,-0.08549422904479304,46
GhazniCity,Afghanistan,Ghazni,33.55,68.42,highland_rainfed,2020-12-05,2020-12-21,0.09251608718367287,0.0778191909025035,0.06741103138078686,-0.055422519592826534,46
Maimana,Afghanistan,Faryab,35.92,64.78,plains_rainfed,2020-12-05,2020-12-21,0.19714173710151864,0.10142026725370047,0.10128355067272533,-0.022533932397625724,45
Chaghcharan,Afghanistan,Ghor,34.52,65.25,highland_rainfed,2020-12-05,2020-12-21,0.11949939557390131,0.07210804869163673,0.07513552372447589,-0.0532419708467055,47
Zaranj,Afghanistan,Nimroz,31,61.87,arid_irrigated,2020-12-05,2020-12-21,0.13519421013372498,0.10887304220660332,0.10408419259133432,-0.05098682466948777,46
Dronten,Netherlands,Flevoland,52.53,5.72,temperate_arable,2020-12-05,2020-12-21,0.21206905720088623,0.12305387523365423,0.09393618584576414,0.08112428968703736,26
Sneek,Netherlands,Friesland,53.03,5.65,temperate_dairy_pasture,2020-12-05,2020-12-21,0.47842326979898536,0.3255636071788675,0.26073537890699827,0.08753646069031422,49
Goes,Netherlands,Zeeland,51.5,3.9,temperate_arable,2020-12-05,2020-12-21,0.30589835077495503,0.1499430946622521,0.14611824972929563,0.014832874624804846,43
Uden,Netherlands,Noord-Brabant,51.66,5.62,temperate_dairy_pasture,2020-12-05,2020-12-21,0.639407852603061,0.29391811733359435,0.28737845483638597,0.12272347879967324,34
Tiel,Netherlands,Gelderland,51.9,5.6,temperate_horticulture,2020-12-05,2020-12-21,-0.384753265647831,-0.08150030971139374,-0.07034895233686257,-0.005643201557562404,55
Almelo,Netherlands,Overijssel,52.35,6.6,temperate_dairy_pasture,2020-12-05,2020-12-21,0.814579656758435,0.6510313049419185,0.5434990656686212,0.393157503218071,62
Venlo,Netherlands,Limburg,51.37,6.17,temperate_horticulture,2020-12-05,2020-12-21,0.16771246710171303,0.06325118405653175,0.06603978527602176,-0.13076590560376644,6
Bunnik,Netherlands,Utrecht,52.05,5.2,temperate_dairy_pasture,2020-12-05,2020-12-21,0.7767063076386446,0.6203137136828923,0.5029568582424161,0.34928902630391906,56
Alblasserdam,Netherlands,Zuid-Holland,51.87,4.67,temperate_dairy_pasture,2020-12-05,2020-12-21,0.39082756884285125,0.21083526931614358,0.1809171533707271,0.022390052129496508,20
Ashburton,New Zealand,Canterbury,-43.9,171.75,maritime_arable,2020-12-05,2020-12-21,0.8180046643984338,0.40246872702640196,0.4069061891104674,0.2960227403264022,53
Hamilton,New Zealand,Waikato,-37.78,175.28,maritime_dairy_pasture,2020-12-05,2020-12-21,0.5307435472134475,0.3087520856495321,0.2721074533094112,0.17296840910388855,47
Gore,New Zealand,Southland,-46.1,168.95,maritime_dairy_pasture,2020-12-05,2020-12-21,0.5680352016686953,0.43085294694594667,0.38204718783993574,0.28932113337052295,30
PalmerstonN,New Zealand,Manawatu,-40.35,175.61,maritime_dairy_pasture,2020-12-05,2020-12-21,0.43198128083484527,0.4179257639122615,0.31807683295413564,0.08618612805690205,46
Hastings,New Zealand,HawkesBay,-39.64,176.84,maritime_horticulture,2020-12-05,2020-12-21,0.08540258904048287,0.05357844711038696,0.04087279854478291,0.03975050873743934,29
Balclutha,New Zealand,Otago,-46.23,169.75,maritime_arable,2020-12-05,2020-12-21,0.40649030913793777,0.3083288517716066,0.26051663144873066,0.07376419277514273,52
TePuke,New Zealand,BayOfPlenty,-37.78,176.32,maritime_horticulture,2020-12-05,2020-12-21,0.5191146912744784,0.4108953420176019,0.34665838822940614,0.1459692035126342,51
Stratford,New Zealand,Taranaki,-39.34,174.28,maritime_dairy_pasture,2020-12-05,2020-12-21,0.5830775657599016,0.4642157256240684,0.41030490909557954,0.0699448657254715,50
Blenheim,New Zealand,Marlborough,-41.51,173.96,maritime_horticulture,2020-12-05,2020-12-21,0.13670066820601443,0.08501890509415312,0.0760057675576143,-0.07310736771583141,51
Masterton,New Zealand,Wairarapa,-40.96,175.66,maritime_arable,2020-12-05,2020-12-21,0.5199850940663918,0.4189422009895349,0.3438814025330224,0.09713540245701777,51
Kerikeri,New Zealand,Northland,-35.22,173.95,maritime_horticulture,2020-12-05,2020-12-21,0.8598705414450647,0.5648665642506752,0.517558416413892,0.49916198274509577,47
Motueka,New Zealand,Tasman,-41.11,173,maritime_horticulture,2020-12-05,2020-12-21,0.7073177634888917,0.5376126352422016,0.4982564888156755,0.20581464730116578,51
Shakardara,Afghanistan,Kabul,34.65,69.03,highland_irrigated,2020-12-21,2021-01-06,0.0774065515927065,0.06270900621151193,0.055915919008648375,0.035999985649479156,44
Kama,Afghanistan,Nangarhar,34.42,70.55,lowland_irrigated,2020-12-21,2021-01-06,0.41718415276139253,0.1857245056388468,0.1918038490956908,-0.04464568892543145,47
Injil,Afghanistan,Herat,34.28,62.15,plains_irrigated,2020-12-21,2021-01-06,0.2018797743450175,0.09040479172834291,0.1083404521755248,-0.016817521187180356,47
Arghandab,Afghanistan,Kandahar,31.72,65.65,arid_irrigated,2020-12-21,2021-01-06,0.09942830846773794,0.07646051916205208,0.07478725126722784,-0.06647175166014165,47
Faizabad,Afghanistan,Badakhshan,37.1,70.55,highland_rainfed,2020-12-21,2021-01-06,0.10754005299856312,0.07371173585122338,0.06849414653420612,-0.04951345445039413,49
NadAli,Afghanistan,Helmand,31.55,64.25,arid_irrigated,2020-12-21,2021-01-06,0.15886569131666156,0.11384047336462144,0.11685457852256247,-0.09063603429251643,46
GhazniCity,Afghanistan,Ghazni,33.55,68.42,highland_rainfed,2020-12-21,2021-01-06,0.09608185344272382,0.08407991806185898,0.0710666415391716,-0.05309261154581508,46
Maimana,Afghanistan,Faryab,35.92,64.78,plains_rainfed,2020-12-21,2021-01-06,0.5022849261029922,0.15368454869960327,0.1887481801764311,0.037618673018490284,19
Chaghcharan,Afghanistan,Ghor,34.52,65.25,highland_rainfed,2020-12-21,2021-01-06,-0.13329302677382787,-0.6250371849413958,-0.08960323755377898,0.5106514894855236,6
Zaranj,Afghanistan,Nimroz,31,61.87,arid_irrigated,2020-12-21,2021-01-06,0.1418824545668456,0.11021903300880842,0.10799780780880894,-0.058575345732507146,46
Veendam,Netherlands,Groningen,53.1,6.87,temperate_arable,2020-12-21,2021-01-06,0.4000135899738205,0.20798581273547606,0.16712500975056982,-0.02404714358527797,25
Sneek,Netherlands,Friesland,53.03,5.65,temperate_dairy_pasture,2020-12-21,2021-01-06,0.38516510943914933,0.24251846511129127,0.18148710747958297,0.3035357728610034,41
Goes,Netherlands,Zeeland,51.5,3.9,temperate_arable,2020-12-21,2021-01-06,0.03071627338582228,0.023152630114393502,0.012663111818095148,0.06415050256442124,33
Almelo,Netherlands,Overijssel,52.35,6.6,temperate_dairy_pasture,2020-12-21,2021-01-06,0.4180115496205614,0.5126134572716341,0.33210561127192284,0.16702736715075328,37
Venlo,Netherlands,Limburg,51.37,6.17,temperate_horticulture,2020-12-21,2021-01-06,0.12524753918542583,0.05073746634179813,0.052372308609247575,-0.05960575442911838,10
Bunnik,Netherlands,Utrecht,52.05,5.2,temperate_dairy_pasture,2020-12-21,2021-01-06,0.7600633538771627,0.48678513313977173,0.4238351544618152,0.3892569137771815,56
Alblasserdam,Netherlands,Zuid-Holland,51.87,4.67,temperate_dairy_pasture,2020-12-21,2021-01-06,0.10623774768822514,0.17451829155249446,0.08216269016971425,0.08718751366706409,28
Ashburton,New Zealand,Canterbury,-43.9,171.75,maritime_arable,2020-12-21,2021-01-06,0.8274110352529104,0.3856781677719123,0.3934954982835248,0.26979252136275383,53
Hamilton,New Zealand,Waikato,-37.78,175.28,maritime_dairy_pasture,2020-12-21,2021-01-06,0.4736633312998701,0.3209103407348351,0.28140941905232797,0.1449933476022372,40
Gore,New Zealand,Southland,-46.1,168.95,maritime_dairy_pasture,2020-12-21,2021-01-06,0.2385594218285023,0.20673026283441626,0.186903391508934,0.0652267909255212,54
PalmerstonN,New Zealand,Manawatu,-40.35,175.61,maritime_dairy_pasture,2020-12-21,2021-01-06,0.4198338923361686,0.3326747893046657,0.28164712529568425,0.05340038057878696,46
Hastings,New Zealand,HawkesBay,-39.64,176.84,maritime_horticulture,2020-12-21,2021-01-06,0.07735368478269572,0.04042120017710239,0.04189456277587831,-0.0828541668099175,49
Balclutha,New Zealand,Otago,-46.23,169.75,maritime_arable,2020-12-21,2021-01-06,0.41382403997487804,0.29680000471515494,0.2594310229470486,0.07309834872262573,52
TePuke,New Zealand,BayOfPlenty,-37.78,176.32,maritime_horticulture,2020-12-21,2021-01-06,0.5171328783117778,0.38991535978529074,0.3324086238290903,0.13139035722716,51
Stratford,New Zealand,Taranaki,-39.34,174.28,maritime_dairy_pasture,2020-12-21,2021-01-06,0.5711737523034572,0.44999936965981757,0.39384017924747383,0.0654918205257958,50
Blenheim,New Zealand,Marlborough,-41.51,173.96,maritime_horticulture,2020-12-21,2021-01-06,0.16570785463576407,0.11213015712878836,0.09658754915997045,-0.04577061315004935,51
Masterton,New Zealand,Wairarapa,-40.96,175.66,maritime_arable,2020-12-21,2021-01-06,0.5320395669777891,0.3653811970266577,0.331902155213712,0.08171896387355292,51
Kerikeri,New Zealand,Northland,-35.22,173.95,maritime_horticulture,2020-12-21,2021-01-06,0.8223396381602069,0.5601605903169997,0.5116783259961589,0.5088940038253645,47
Motueka,New Zealand,Tasman,-41.11,173,maritime_horticulture,2020-12-21,2021-01-06,0.6983158624835882,0.4851423988422117,0.4545532004059574,0.17682698496869054,51
Shakardara,Afghanistan,Kabul,34.65,69.03,highland_irrigated,2021-01-06,2021-01-22,0.1037240753537407,0.06632626251805908,0.06643413232300244,-0.09827223563331018,44
Kama,Afghanistan,Nangarhar,34.42,70.55,lowland_irrigated,2021-01-06,2021-01-22,0.3515518952421137,0.19902620595103576,0.185035724370223,0.023209091867102804,47
Dawlatabad,Afghanistan,Balkh,36.85,66.85,plains_irrigated,2021-01-06,2021-01-22,0.07895902561314766,0.05383988655517841,0.050492747806364466,-0.050368359800648875,50
Injil,Afghanistan,Herat,34.28,62.15,plains_irrigated,2021-01-06,2021-01-22,0.1546511447025002,0.08895590820229396,0.09674964103485433,-0.0014097308600547807,47
Arghandab,Afghanistan,Kandahar,31.72,65.65,arid_irrigated,2021-01-06,2021-01-22,0.10832439208104216,0.08521748355148712,0.08328548190741826,-0.06238605877087475,47
Khanabad,Afghanistan,Kunduz,36.65,68.95,plains_irrigated,2021-01-06,2021-01-22,0.22734288971288225,0.07769478390751651,0.09780932858374555,-0.14069750362156264,44
Faizabad,Afghanistan,Badakhshan,37.1,70.55,highland_rainfed,2021-01-06,2021-01-22,0.23200225978789807,0.08576424676896681,0.10219012026867882,-0.13557186958736303,49
NadAli,Afghanistan,Helmand,31.55,64.25,arid_irrigated,2021-01-06,2021-01-22,0.1288124073361283,0.10011447359268588,0.09818226223605164,-0.0934852805685134,46
GhazniCity,Afghanistan,Ghazni,33.55,68.42,highland_rainfed,2021-01-06,2021-01-22,0.08476908369294245,0.06545655123103915,0.056742877089594995,-0.05630405811523065,46
Maimana,Afghanistan,Faryab,35.92,64.78,plains_rainfed,2021-01-06,2021-01-22,0.17329464544654502,0.09800197491977483,0.09395055629769315,-0.05807390063025007,48
Chaghcharan,Afghanistan,Ghor,34.52,65.25,highland_rainfed,2021-01-06,2021-01-22,0.06040958551631224,0.06153106874167061,0.04679513966103204,0.2755517209621704,31
Zaranj,Afghanistan,Nimroz,31,61.87,arid_irrigated,2021-01-06,2021-01-22,0.1333348325564938,0.10072584747811927,0.10119631281105039,-0.07372830708352848,46
Dronten,Netherlands,Flevoland,52.53,5.72,temperate_arable,2021-01-06,2021-01-22,0.2992707764156748,0.16127256523664632,0.14712897727792637,0.20413663558098633,53
Veendam,Netherlands,Groningen,53.1,6.87,temperate_arable,2021-01-06,2021-01-22,0.48196661650418543,0.2326918496192884,0.22899673469438142,0.10720897003415386,28
Sneek,Netherlands,Friesland,53.03,5.65,temperate_dairy_pasture,2021-01-06,2021-01-22,0.5801300414238567,0.320926029253329,0.29456991145780076,0.17799589345340633,39
Goes,Netherlands,Zeeland,51.5,3.9,temperate_arable,2021-01-06,2021-01-22,0.40758718063889,0.1985331065940466,0.18260727017512715,0.0700167093282776,18
Tiel,Netherlands,Gelderland,51.9,5.6,temperate_horticulture,2021-01-06,2021-01-22,-0.2596708540936509,-0.027459835575903545,-0.03352909363129125,-0.1649648459869548,48
Almelo,Netherlands,Overijssel,52.35,6.6,temperate_dairy_pasture,2021-01-06,2021-01-22,0.4044105819511979,0.3566324776223527,0.23837493814282573,0.29623782117996217,36
Emmen,Netherlands,Drenthe,52.75,6.85,temperate_arable,2021-01-06,2021-01-22,0.8146480731991618,0.6575709832717292,0.563250559064702,0.43371709239152145,59
Bunnik,Netherlands,Utrecht,52.05,5.2,temperate_dairy_pasture,2021-01-06,2021-01-22,0.7769220661403685,0.40259499413901395,0.3610540376198127,0.5147877369797157,25
Alblasserdam,Netherlands,Zuid-Holland,51.87,4.67,temperate_dairy_pasture,2021-01-06,2021-01-22,0.3635827228194987,0.2748075496672671,0.20630742339367653,0.08679719697463378,58
Ashburton,New Zealand,Canterbury,-43.9,171.75,maritime_arable,2021-01-06,2021-01-22,0.8498961780436133,0.391323826174037,0.39572797252980907,0.28409728435669745,53
Hamilton,New Zealand,Waikato,-37.78,175.28,maritime_dairy_pasture,2021-01-06,2021-01-22,0.41934183358406907,0.2873307558099264,0.23671248362705147,0.2659819390397474,48
Gore,New Zealand,Southland,-46.1,168.95,maritime_dairy_pasture,2021-01-06,2021-01-22,-0.133693472672947,-0.023063438722739284,-0.039075682895045975,0.5130735151955015,54
PalmerstonN,New Zealand,Manawatu,-40.35,175.61,maritime_dairy_pasture,2021-01-06,2021-01-22,0.37766534414265357,0.38862138343433805,0.2730771188932719,0.07992258607923951,46
Hastings,New Zealand,HawkesBay,-39.64,176.84,maritime_horticulture,2021-01-06,2021-01-22,0.08751378289443218,0.05316162759186148,0.04811215956309391,-0.07039328815959056,49
Balclutha,New Zealand,Otago,-46.23,169.75,maritime_arable,2021-01-06,2021-01-22,0.4121333965389131,0.3128721272957801,0.2614886586434667,0.074257018380571,52
TePuke,New Zealand,BayOfPlenty,-37.78,176.32,maritime_horticulture,2021-01-06,2021-01-22,0.506408340084686,0.39593822555982605,0.33081878210476307,0.14448951134255697,51
Stratford,New Zealand,Taranaki,-39.34,174.28,maritime_dairy_pasture,2021-01-06,2021-01-22,0.5419520448156812,0.38328799020832766,0.32349297454725456,0.08415273176074886,50
Blenheim,New Zealand,Marlborough,-41.51,173.96,maritime_horticulture,2021-01-06,2021-01-22,0.15122911044889129,0.09543308306367505,0.0826354865923977,-0.05627630665266559,51
Masterton,New Zealand,Wairarapa,-40.96,175.66,maritime_arable,2021-01-06,2021-01-22,0.49544679015344256,0.34195853400678283,0.3061508862330386,0.04493791791855193,51
Kerikeri,New Zealand,Northland,-35.22,173.95,maritime_horticulture,2021-01-06,2021-01-22,0.5488596021985777,0.4245085022613902,0.3183938743296524,0.3986203334747981,47
Motueka,New Zealand,Tasman,-41.11,173,maritime_horticulture,2021-01-06,2021-01-22,0.4106709719333274,0.5163482009172813,0.34504244506461873,0.11755303690608256,37
Shakardara,Afghanistan,Kabul,34.65,69.03,highland_irrigated,2021-01-22,2021-02-07,0.10081246226136106,0.07048774516151322,0.06919736235268432,-0.10793200547443797,44
Kama,Afghanistan,Nangarhar,34.42,70.55,lowland_irrigated,2021-01-22,2021-02-07,0.42572886031766877,0.22558799736398633,0.2301588441798606,0.016800215692164444,47
Dawlatabad,Afghanistan,Balkh,36.85,66.85,plains_irrigated,2021-01-22,2021-02-07,0.11933014452327009,0.09292839463788582,0.08885043015959315,-0.05688875763220598,50
Injil,Afghanistan,Herat,34.28,62.15,plains_irrigated,2021-01-22,2021-02-07,0.15446691283170708,0.10116603045850721,0.10700945396016107,-0.007134972236758813,47
Arghandab,Afghanistan,Kandahar,31.72,65.65,arid_irrigated,2021-01-22,2021-02-07,0.12393894241444615,0.09791455264564863,0.09838410265177705,-0.040435458831115045,47
Khanabad,Afghanistan,Kunduz,36.65,68.95,plains_irrigated,2021-01-22,2021-02-07,0.14129575367400543,0.1026884222713347,0.10329112026945275,-0.10045159616333386,44
Faizabad,Afghanistan,Badakhshan,37.1,70.55,highland_rainfed,2021-01-22,2021-02-07,0.10810705778047058,0.07284840922673899,0.07011208747720186,-0.05258686945153092,49
NadAli,Afghanistan,Helmand,31.55,64.25,arid_irrigated,2021-01-22,2021-02-07,0.14155427738534873,0.10651122882585987,0.11162657161594346,-0.06291482803864933,46
GhazniCity,Afghanistan,Ghazni,33.55,68.42,highland_rainfed,2021-01-22,2021-02-07,0.08755371275340378,0.07962243047019102,0.06622142547818026,-0.054580577300569574,46
Maimana,Afghanistan,Faryab,35.92,64.78,plains_rainfed,2021-01-22,2021-02-07,0.20815634862520857,0.10875358917999912,0.10924178571683665,-0.04269665734683919,48
Chaghcharan,Afghanistan,Ghor,34.52,65.25,highland_rainfed,2021-01-22,2021-02-07,0.04736811539656807,0.04834918396693859,0.04281661707430204,0.06730210154747769,42
Zaranj,Afghanistan,Nimroz,31,61.87,arid_irrigated,2021-01-22,2021-02-07,0.11250084815772932,0.09263251478651328,0.08907952725453422,-0.08319535765687677,46
Dronten,Netherlands,Flevoland,52.53,5.72,temperate_arable,2021-01-22,2021-02-07,0.2074316506785956,0.13311105404550028,0.11254531642735073,0.019318993574331242,45
Veendam,Netherlands,Groningen,53.1,6.87,temperate_arable,2021-01-22,2021-02-07,0.4779973126823861,0.2150401431343735,0.2215963160539259,0.08990870154643565,36
Sneek,Netherlands,Friesland,53.03,5.65,temperate_dairy_pasture,2021-01-22,2021-02-07,0.4690281121652188,0.27403264339143335,0.24783441925401234,0.15673355235451117,61
Goes,Netherlands,Zeeland,51.5,3.9,temperate_arable,2021-01-22,2021-02-07,0.38924950965166155,0.19285589569396264,0.1944518679250469,0.05978412669686004,43
Uden,Netherlands,Noord-Brabant,51.66,5.62,temperate_dairy_pasture,2021-01-22,2021-02-07,0.5514781180034762,0.21415375627992594,0.22458992273700107,0.12677563879956444,62
Tiel,Netherlands,Gelderland,51.9,5.6,temperate_horticulture,2021-01-22,2021-02-07,-0.38831589655316145,-0.05868085133609511,-0.0706194093323729,0.31715698377421575,60
Almelo,Netherlands,Overijssel,52.35,6.6,temperate_dairy_pasture,2021-01-22,2021-02-07,0.7476412093470971,0.5446249959382045,0.4903435663377297,0.3799751046049881,62
Venlo,Netherlands,Limburg,51.37,6.17,temperate_horticulture,2021-01-22,2021-02-07,0.06588407773298122,0.0573419419301509,0.04003803445675012,0.23816336888524145,58
Wieringermeer,Netherlands,Noord-Holland,52.85,5,temperate_arable,2021-01-22,2021-02-07,0.10953589582735537,0.05523967741531149,0.04597065357282177,0.10565824493268997,22
Emmen,Netherlands,Drenthe,52.75,6.85,temperate_arable,2021-01-22,2021-02-07,0.7480275218315057,0.6639022824757076,0.5581323408157226,0.3850971365476611,59
Bunnik,Netherlands,Utrecht,52.05,5.2,temperate_dairy_pasture,2021-01-22,2021-02-07,0.7105421728045673,0.5641332243265764,0.47586070813123943,0.3311173179315893,56
Alblasserdam,Netherlands,Zuid-Holland,51.87,4.67,temperate_dairy_pasture,2021-01-22,2021-02-07,0.38458763548362745,0.12548006421657332,0.13157950486156827,0.017099220567746577,58
Ashburton,New Zealand,Canterbury,-43.9,171.75,maritime_arable,2021-01-22,2021-02-07,0.7661298844514294,0.3759934731012333,0.3775234144609847,0.28300717119304264,53
Hamilton,New Zealand,Waikato,-37.78,175.28,maritime_dairy_pasture,2021-01-22,2021-02-07,0.5629748688031921,0.2984163754173678,0.2618381505595989,0.11737190468810879,47
PalmerstonN,New Zealand,Manawatu,-40.35,175.61,maritime_dairy_pasture,2021-01-22,2021-02-07,0.43898594249754885,0.3259094515075298,0.28257537196708304,0.05140461508426842,47
